Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-17,11.300,4.600,0.000,7.442,11.237,4.565,7.428,0.000,10.600,11.300,11.800,3.700,4.600,5.300,7.117,7.442,7.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.442,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-17T19:27:32+00:00
2026-08-18,15.200,1.900,0.000,7.746,15.147,1.763,7.697,0.000,14.600,15.200,15.500,0.800,1.900,2.500,7.267,7.746,8.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.746,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-17T19:27:32+00:00
2026-08-19,17.200,4.700,0.000,10.004,17.227,4.675,10.033,0.000,16.300,17.200,18.000,4.100,4.700,5.200,9.629,10.004,10.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.004,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-17T19:27:32+00:00
2026-08-20,15.600,5.400,0.000,10.017,15.549,5.265,10.156,0.092,12.900,15.600,17.800,3.900,5.400,6.400,9.196,10.017,11.175,0.000,0.000,0.300,1.961,0.000,0.000,0.000,8.017,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-17T19:27:32+00:00
2026-08-21,9.000,1.800,0.000,5.004,8.933,1.588,5.140,0.455,7.400,9.000,10.200,-0.300,1.800,2.800,4.171,5.004,6.150,0.000,0.000,1.200,13.725,3.922,0.000,0.000,3.004,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-17T19:27:32+00:00
2026-08-22,10.200,0.000,0.000,4.733,10.433,0.200,4.949,0.027,8.500,10.200,12.200,-0.900,0.000,1.400,3.875,4.733,6.146,0.000,0.000,0.000,1.961,0.000,0.000,0.000,2.733,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-17T19:27:32+00:00
2026-08-23,9.400,1.000,0.000,4.908,9.637,0.920,4.926,0.102,8.000,9.400,11.900,-0.700,1.000,2.300,3.283,4.908,6.258,0.000,0.000,0.200,1.961,0.000,0.000,0.000,2.908,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-17T19:27:32+00:00
