Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-23,10.100,1.500,0.000,5.383,10.057,1.557,5.351,0.000,9.400,10.100,10.600,0.800,1.500,2.200,5.038,5.383,5.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.383,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-23T18:58:31+00:00
2026-08-24,12.500,2.300,0.000,7.275,12.386,2.433,7.256,0.061,11.000,12.500,13.500,2.000,2.300,3.100,6.783,7.275,7.733,0.000,0.000,0.200,0.000,0.000,0.000,0.000,5.275,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-23T18:58:31+00:00
2026-08-25,15.000,7.200,0.200,10.708,14.886,7.210,10.615,0.414,13.500,15.000,16.300,6.500,7.200,7.900,9.942,10.708,11.104,0.000,0.200,1.400,11.765,0.000,0.000,0.000,8.708,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-23T18:58:31+00:00
2026-08-26,13.900,9.100,2.700,11.408,14.153,9.171,11.319,3.622,12.100,13.900,16.200,8.400,9.100,10.000,10.362,11.408,12.096,0.700,2.700,7.500,82.353,25.490,7.843,0.000,9.408,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-23T18:58:31+00:00
2026-08-27,18.700,6.900,0.000,11.917,18.563,6.953,11.746,0.325,17.500,18.700,19.700,5.900,6.900,8.100,11.037,11.917,12.412,0.000,0.000,1.200,13.725,0.000,0.000,0.000,9.917,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-23T18:58:31+00:00
2026-08-28,18.300,7.100,0.300,11.817,18.225,7.071,11.763,0.902,17.300,18.300,19.100,6.000,7.100,8.100,11.029,11.817,12.408,0.000,0.300,3.000,23.529,1.961,0.000,0.000,9.817,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-23T18:58:31+00:00
2026-08-29,17.800,7.200,1.200,11.521,17.341,7.243,11.308,1.629,14.800,17.800,19.200,6.300,7.200,8.300,9.921,11.521,12.237,0.000,1.200,4.000,54.902,9.804,0.000,0.000,9.521,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-23T18:58:31+00:00
