Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-03,15.600,8.500,1.800,11.042,15.302,8.324,11.023,2.235,13.600,15.600,16.500,7.600,8.500,8.900,10.379,11.042,11.800,0.600,1.800,4.200,80.392,7.843,0.000,0.000,9.042,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-03T20:14:53+00:00
2026-08-04,14.600,7.100,2.400,10.446,14.959,7.094,10.532,2.955,12.700,14.600,17.100,6.200,7.100,7.900,9.700,10.446,11.463,0.000,2.400,5.800,66.667,19.608,1.961,0.000,8.446,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-03T20:14:53+00:00
2026-08-05,12.800,7.200,2.300,9.825,12.829,7.124,9.815,3.324,11.300,12.800,14.200,6.300,7.200,8.400,8.908,9.825,10.892,0.600,2.300,6.300,78.431,27.451,3.922,0.000,7.825,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-03T20:14:53+00:00
2026-08-06,10.200,4.600,10.600,7.308,10.280,4.690,7.599,11.463,8.600,10.200,12.100,3.400,4.600,6.200,6.692,7.308,8.783,4.300,10.600,20.200,100.000,82.353,52.941,1.961,5.308,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-03T20:14:53+00:00
2026-08-07,11.600,2.400,0.600,6.471,11.776,2.533,6.443,1.090,9.900,11.600,13.700,1.300,2.400,4.400,5.450,6.471,7.329,0.000,0.600,3.000,37.255,0.000,0.000,0.000,4.471,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-03T20:14:53+00:00
2026-08-08,9.300,1.600,0.000,4.983,9.125,1.653,4.939,0.194,7.500,9.300,10.400,0.800,1.600,2.600,3.921,4.983,6.025,0.000,0.000,0.500,7.843,0.000,0.000,0.000,2.983,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-03T20:14:53+00:00
2026-08-09,7.200,0.200,0.000,3.129,7.316,0.141,3.284,0.516,5.700,7.200,8.800,-0.900,0.200,0.900,2.371,3.129,4.121,0.000,0.000,1.200,25.490,0.000,0.000,0.000,1.129,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-03T20:14:53+00:00
