Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-14,12.600,2.900,0.300,7.379,12.480,2.869,7.350,0.522,11.600,12.600,13.300,2.400,2.900,3.300,6.837,7.379,7.725,0.000,0.300,1.200,17.647,0.000,0.000,0.000,5.379,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-14T19:35:06+00:00
2026-08-15,12.200,8.500,5.700,10.183,12.267,8.398,10.132,6.094,11.300,12.200,13.300,7.700,8.500,8.900,9.717,10.183,10.471,3.100,5.700,9.600,100.000,62.745,9.804,0.000,8.183,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-14T19:35:06+00:00
2026-08-16,15.300,6.900,0.800,10.579,15.333,6.935,10.550,1.243,14.400,15.300,16.100,6.100,6.900,7.700,9.979,10.579,11.062,0.100,0.800,2.800,43.137,0.000,0.000,0.000,8.579,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-14T19:35:06+00:00
2026-08-17,11.100,4.400,0.000,7.413,11.243,4.584,7.503,0.125,10.000,11.100,12.600,3.200,4.400,6.100,6.850,7.413,8.588,0.000,0.000,0.300,5.882,0.000,0.000,0.000,5.413,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-14T19:35:06+00:00
2026-08-18,13.700,2.100,0.000,7.167,13.371,2.573,7.337,0.027,10.200,13.700,15.100,1.300,2.100,4.400,6.642,7.167,8.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.167,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-14T19:35:06+00:00
2026-08-19,17.400,4.300,0.000,9.608,16.933,3.973,9.498,0.041,14.700,17.400,18.600,2.200,4.300,5.200,7.929,9.608,10.888,0.000,0.000,0.000,1.961,0.000,0.000,0.000,7.608,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-14T19:35:06+00:00
2026-08-20,17.300,6.200,0.000,10.650,17.112,5.990,10.699,0.027,14.900,17.300,18.700,4.900,6.200,7.100,9.862,10.650,11.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.650,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-14T19:35:06+00:00
