Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-10,8.551,6.002,2.400,7.056,8.000,8.500,9.200,5.300,6.100,6.500,6.604,7.112,7.558,1.200,2.400,3.800,2.494,94.118,3.922,0.000,0.000,5.056,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-10T12:41:46+00:00
2026-07-11,9.945,3.588,0.600,6.826,9.200,9.900,10.700,2.100,3.300,5.500,6.246,6.796,7.375,0.100,0.600,1.200,0.655,27.451,0.000,0.000,0.000,4.826,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-10T12:41:46+00:00
2026-07-12,10.286,0.429,0.000,4.824,9.700,10.300,10.800,-1.000,0.600,2.200,4.071,4.758,5.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.824,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-10T12:41:46+00:00
2026-07-13,12.333,3.931,0.000,7.548,11.800,12.300,13.000,3.300,3.900,4.700,6.971,7.571,8.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.548,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-10T12:41:46+00:00
2026-07-14,14.402,6.000,0.000,9.362,12.900,14.100,16.000,5.100,5.900,7.100,8.775,9.346,10.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.362,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-10T12:41:46+00:00
2026-07-15,15.455,6.304,0.000,10.107,14.200,15.600,16.600,5.000,6.500,7.600,9.450,9.925,11.046,0.000,0.000,0.000,0.031,1.961,0.000,0.000,0.000,8.107,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-10T12:41:46+00:00
2026-07-16,16.024,8.137,0.000,11.572,13.700,16.300,18.000,5.600,8.000,10.600,9.142,11.929,13.750,0.000,0.000,3.800,1.200,27.451,7.843,1.961,0.000,9.572,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-10T12:41:46+00:00
