Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-09,11.394,3.794,0.000,7.644,9.800,11.200,13.000,2.600,3.800,4.900,6.712,7.721,8.517,0.000,0.000,0.100,0.025,0.000,0.000,0.000,0.000,5.644,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-09T03:04:21+00:00
2026-07-10,7.961,5.975,7.100,6.984,7.000,7.800,9.100,4.800,6.100,6.800,6.250,6.979,7.658,3.000,7.100,11.200,7.206,96.078,74.510,19.608,0.000,4.984,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-09T03:04:21+00:00
2026-07-11,9.541,4.737,0.900,6.936,8.400,9.600,10.600,3.000,4.800,6.300,6.158,6.938,7.692,0.000,0.900,2.100,0.982,41.176,0.000,0.000,0.000,4.936,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-09T03:04:21+00:00
2026-07-12,10.827,2.388,0.000,6.009,9.500,10.500,13.200,0.000,2.200,4.700,4.321,5.908,7.733,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,4.009,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-09T03:04:21+00:00
2026-07-13,12.543,3.741,0.000,7.517,10.900,12.700,14.100,1.500,4.000,5.700,5.721,7.667,9.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.517,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-09T03:04:21+00:00
2026-07-14,14.655,5.896,0.000,9.445,12.400,14.800,16.600,4.800,5.700,7.100,8.454,9.579,10.696,0.000,0.000,0.000,0.049,1.961,0.000,0.000,0.000,7.445,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-09T03:04:21+00:00
2026-07-15,14.510,5.829,0.000,9.391,12.400,14.500,16.600,4.000,5.900,7.600,7.900,9.433,10.671,0.000,0.000,0.400,0.224,7.843,0.000,0.000,0.000,7.391,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-09T03:04:21+00:00
