Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-13,10.700,4.200,0.300,6.767,10.449,4.216,6.760,0.520,8.800,10.700,11.300,3.700,4.200,4.600,6.404,6.767,7.212,0.000,0.300,1.700,19.608,0.000,0.000,0.000,4.767,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-13T11:23:05+00:00
2026-08-14,12.700,3.500,0.000,7.900,12.602,3.527,7.878,0.255,11.500,12.700,13.400,3.000,3.500,4.200,7.408,7.900,8.433,0.000,0.000,0.600,5.882,0.000,0.000,0.000,5.900,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-13T11:23:05+00:00
2026-08-15,12.300,9.100,4.800,10.388,12.284,8.955,10.417,5.055,11.200,12.300,13.200,8.300,9.100,9.400,9.942,10.388,10.767,2.100,4.800,8.500,100.000,45.098,3.922,0.000,8.388,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-13T11:23:05+00:00
2026-08-16,15.400,7.700,0.800,10.883,15.259,7.761,10.771,1.286,13.600,15.400,16.600,6.200,7.700,9.300,9.838,10.883,11.504,0.000,0.800,3.100,47.059,1.961,0.000,0.000,8.883,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-13T11:23:05+00:00
2026-08-17,11.200,5.500,0.000,8.088,11.400,5.296,8.017,0.367,9.800,11.200,13.500,3.100,5.500,7.100,6.667,8.088,9.125,0.000,0.000,0.800,5.882,1.961,0.000,0.000,6.088,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-13T11:23:05+00:00
2026-08-18,12.100,3.300,0.000,7.379,11.849,3.808,7.362,2.900,8.600,12.100,15.200,1.200,3.300,6.500,6.308,7.379,8.333,0.000,0.000,10.000,25.490,15.686,11.765,1.961,5.379,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-13T11:23:05+00:00
2026-08-19,14.900,4.800,0.000,8.213,13.512,4.776,8.233,4.376,7.900,14.900,17.600,3.000,4.800,6.600,6.754,8.213,9.608,0.000,0.000,16.200,29.412,19.608,15.686,3.922,6.213,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-13T11:23:05+00:00
