Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-25,15.800,7.200,0.400,11.029,15.559,7.245,10.999,0.529,14.500,15.800,16.500,6.600,7.200,7.800,10.525,11.029,11.438,0.000,0.400,1.100,17.647,0.000,0.000,0.000,9.029,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-25T19:10:02+00:00
2026-08-26,14.500,9.400,4.200,11.521,14.359,9.425,11.569,4.488,12.800,14.500,16.000,8.700,9.400,10.200,10.692,11.521,12.379,1.500,4.200,7.800,96.078,35.294,3.922,0.000,9.521,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-25T19:10:02+00:00
2026-08-27,18.100,7.300,0.000,11.583,18.031,7.055,11.570,0.214,17.200,18.100,18.700,6.100,7.300,7.800,10.992,11.583,12.125,0.000,0.000,0.600,7.843,0.000,0.000,0.000,9.583,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-25T19:10:02+00:00
2026-08-28,17.900,6.200,0.000,11.121,17.645,6.057,11.050,0.306,16.400,17.900,18.600,5.000,6.200,7.000,10.367,11.121,11.846,0.000,0.000,0.900,7.843,0.000,0.000,0.000,9.121,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-25T19:10:02+00:00
2026-08-29,18.400,7.100,0.300,11.925,18.392,6.986,11.910,1.018,17.100,18.400,19.600,5.800,7.100,8.500,10.838,11.925,12.946,0.000,0.300,3.300,29.412,3.922,0.000,0.000,9.925,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-25T19:10:02+00:00
2026-08-30,17.500,7.300,0.600,11.754,17.288,7.449,11.633,1.243,15.900,17.500,18.700,6.500,7.300,8.500,10.629,11.754,12.325,0.000,0.600,3.600,39.216,1.961,0.000,0.000,9.754,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-25T19:10:02+00:00
2026-08-31,15.900,6.700,0.200,10.417,15.994,6.671,10.486,0.863,14.400,15.900,18.500,5.200,6.700,7.800,9.129,10.417,12.017,0.000,0.200,2.400,27.451,1.961,0.000,0.000,8.417,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-25T19:10:02+00:00
