Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-15,11.900,8.300,6.300,10.146,12.002,8.280,10.142,6.255,11.300,11.900,12.900,7.700,8.300,8.900,9.854,10.146,10.475,3.400,6.300,9.300,100.000,64.706,7.843,0.000,8.146,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-15T10:56:21+00:00
2026-08-16,15.400,7.000,1.800,10.683,15.424,6.967,10.619,2.420,14.700,15.400,16.000,5.800,7.000,7.800,10.079,10.683,11.037,0.300,1.800,5.700,64.706,15.686,0.000,0.000,8.683,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-15T10:56:21+00:00
2026-08-17,11.300,4.600,0.000,7.312,11.165,4.606,7.319,0.063,10.100,11.300,12.200,3.800,4.600,5.400,6.663,7.312,7.925,0.000,0.000,0.300,0.000,0.000,0.000,0.000,5.312,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-15T10:56:21+00:00
2026-08-18,14.000,2.100,0.000,7.288,13.910,2.190,7.327,0.008,12.800,14.000,14.700,1.400,2.100,3.100,6.775,7.288,7.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.288,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-15T10:56:21+00:00
2026-08-19,17.500,4.100,0.000,9.796,17.325,3.892,9.741,0.000,16.200,17.500,18.300,3.000,4.100,4.700,8.996,9.796,10.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.796,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-15T10:56:21+00:00
2026-08-20,17.000,6.000,0.000,10.946,16.600,5.986,10.768,0.020,14.100,17.000,18.800,4.600,6.000,7.200,9.688,10.946,11.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.946,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-15T10:56:21+00:00
2026-08-21,9.500,2.700,0.000,5.921,9.829,2.900,6.106,0.086,8.000,9.500,12.500,1.300,2.700,5.000,4.279,5.921,7.850,0.000,0.000,0.400,1.961,0.000,0.000,0.000,3.921,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-15T10:56:21+00:00
