Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-08,12.173,6.294,0.000,9.233,11.000,12.100,13.600,5.300,6.300,7.300,8.500,9.200,10.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,7.233,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-08T12:06:19+00:00
2026-07-09,11.004,4.088,0.000,7.546,8.600,10.800,13.600,2.800,3.900,5.500,6.000,7.350,9.500,0.000,0.000,0.300,0.082,0.000,0.000,0.000,0.000,5.546,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-08T12:06:19+00:00
2026-07-10,8.727,5.888,3.500,7.308,7.600,8.500,10.800,4.800,6.000,6.900,6.050,7.300,8.450,0.600,3.500,8.200,4.155,88.235,37.255,3.922,0.000,5.308,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-08T12:06:19+00:00
2026-07-11,9.975,5.320,1.800,7.647,8.200,9.700,12.300,4.100,5.300,6.600,6.450,7.600,9.050,0.000,1.800,7.800,2.725,66.667,11.765,7.843,0.000,5.647,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-08T12:06:19+00:00
2026-07-12,10.345,2.900,0.000,6.623,8.600,10.100,12.300,1.100,2.700,5.000,5.200,6.500,7.850,0.000,0.000,0.300,0.096,1.961,0.000,0.000,0.000,4.623,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-08T12:06:19+00:00
2026-07-13,12.459,3.573,0.000,8.016,10.300,12.300,15.000,1.100,3.700,5.900,5.700,7.900,10.550,0.000,0.000,1.200,0.618,13.725,3.922,0.000,0.000,6.016,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-08T12:06:19+00:00
2026-07-14,14.180,5.725,0.000,9.953,11.400,14.400,15.900,4.800,5.600,6.900,8.550,10.250,11.600,0.000,0.000,1.200,0.651,15.686,3.922,0.000,0.000,7.953,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-08T12:06:19+00:00
