Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-19,14.922,3.949,0.000,8.440,14.400,14.900,15.600,3.200,3.900,4.700,8.004,8.396,8.950,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,6.440,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-19T11:37:44+00:00
2026-07-20,10.567,5.053,1.100,7.376,8.900,10.600,12.200,4.100,5.200,5.900,6.717,7.413,7.954,0.000,1.100,2.800,1.433,54.902,7.843,0.000,0.000,5.376,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-19T11:37:44+00:00
2026-07-21,11.131,5.253,0.600,7.827,9.400,11.100,12.800,3.300,5.600,6.400,6.846,8.067,8.562,0.000,0.600,2.200,0.890,31.373,0.000,0.000,0.000,5.827,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-19T11:37:44+00:00
2026-07-22,11.259,5.202,0.600,7.785,9.400,11.400,12.700,2.900,5.300,6.800,6.513,7.979,8.717,0.000,0.600,2.700,1.065,45.098,1.961,0.000,0.000,5.785,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-19T11:37:44+00:00
2026-07-23,12.612,5.380,0.200,8.667,11.500,12.600,14.100,3.800,5.300,7.100,7.462,8.804,10.000,0.000,0.200,2.400,0.614,17.647,1.961,0.000,0.000,6.667,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-19T11:37:44+00:00
2026-07-24,14.175,7.308,2.000,10.113,12.100,14.200,16.400,5.900,7.300,8.500,9.312,10.117,11.096,0.100,2.000,6.300,2.604,62.745,19.608,0.000,0.000,8.113,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-19T11:37:44+00:00
2026-07-25,14.718,7.065,0.000,10.226,11.800,14.800,17.300,3.700,7.300,9.200,7.987,10.642,11.875,0.000,0.000,1.200,0.322,11.765,0.000,0.000,0.000,8.226,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-37.750,-63.000,221.000,2026-07-19T11:37:44+00:00
