Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-06,9.400,2.900,14.800,6.954,9.427,2.884,6.944,14.855,8.800,9.400,10.100,2.400,2.900,3.300,6.629,6.954,7.250,10.300,14.800,18.800,100.000,100.000,92.157,0.000,4.954,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-06T12:28:23+00:00
2026-08-07,12.800,0.800,0.800,6.008,12.831,0.847,6.047,0.857,12.300,12.800,13.500,0.500,0.800,1.200,5.663,6.008,6.458,0.300,0.800,1.500,37.255,0.000,0.000,0.000,4.008,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-06T12:28:23+00:00
2026-08-08,10.500,2.200,0.000,6.042,10.482,2.218,5.982,0.043,9.900,10.500,11.000,1.400,2.200,3.000,5.454,6.042,6.646,0.000,0.000,0.200,0.000,0.000,0.000,0.000,4.042,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-06T12:28:23+00:00
2026-08-09,8.300,0.700,0.000,4.267,8.320,0.651,4.263,0.047,7.400,8.300,9.200,0.000,0.700,1.400,3.625,4.267,4.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.267,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-06T12:28:23+00:00
2026-08-10,9.700,-0.100,0.000,4.154,9.708,-0.041,4.169,0.000,8.500,9.700,10.700,-0.800,-0.100,0.900,3.438,4.154,4.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.154,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-06T12:28:23+00:00
2026-08-11,11.200,1.700,0.000,5.779,11.214,1.700,5.775,0.012,10.500,11.200,12.000,1.100,1.700,2.700,4.992,5.779,6.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.779,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-06T12:28:23+00:00
2026-08-12,8.700,3.600,0.000,5.708,9.012,3.596,5.838,0.592,6.500,8.700,11.900,2.200,3.600,4.900,4.908,5.708,6.983,0.000,0.000,1.600,21.569,0.000,0.000,0.000,3.708,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-08-06T12:28:23+00:00
