Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-07,12.200,0.200,0.000,6.033,12.216,0.206,6.020,0.000,11.700,12.200,12.700,-0.200,0.200,0.600,5.667,6.033,6.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.033,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-07T16:01:02+00:00
2026-09-08,17.800,4.100,0.000,10.312,17.759,4.118,10.273,0.000,17.300,17.800,18.100,3.700,4.100,4.500,9.971,10.312,10.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.312,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-07T16:01:02+00:00
2026-09-09,18.500,6.900,0.000,11.825,18.257,6.953,11.832,0.071,17.400,18.500,18.900,6.300,6.900,7.600,11.254,11.825,12.404,0.000,0.000,0.300,1.961,0.000,0.000,0.000,9.825,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-07T16:01:02+00:00
2026-09-10,19.000,5.200,0.000,11.933,18.973,5.294,11.862,0.720,18.400,19.000,19.700,4.000,5.200,6.600,11.088,11.933,12.629,0.000,0.000,1.000,13.725,3.922,1.961,0.000,9.933,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-07T16:01:02+00:00
2026-09-11,10.900,4.200,1.500,8.242,11.439,4.698,8.271,4.131,9.500,10.900,14.900,3.100,4.200,6.700,6.900,8.242,10.221,0.000,1.500,11.000,62.745,27.451,11.765,0.000,6.242,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-07T16:01:02+00:00
2026-09-12,8.600,1.800,0.000,4.938,8.604,1.688,5.050,0.090,7.000,8.600,10.000,-0.100,1.800,3.300,3.867,4.938,6.450,0.000,0.000,0.100,1.961,0.000,0.000,0.000,2.938,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-07T16:01:02+00:00
2026-09-13,11.600,0.600,0.000,5.429,11.841,0.702,5.727,0.008,10.600,11.600,13.700,-0.600,0.600,2.300,4.592,5.429,7.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.429,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-37.750,-63.000,221.000,2026-09-07T16:01:02+00:00
